index,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Diff,Change,Up,Down,Delta_SMA,Delta_EMA,Target
19708,1301.25,1292.1300048828125,1294.02001953125,2325850000,51.99955921877559,8.308917504382862,9.18001403158746,-0.8710965272045978,-0.004822174417854365,0.00558722458665594,-0.001460576049760146,18.75620117187509,11.917599868862453,1
19709,1300.1400146484375,1294.02001953125,1298.9200439453125,2132890000,55.07233730569881,7.608020707031528,8.865615366676273,-1.2575946596447451,0.0037723834018137626,0.0009392192451041764,-0.0037723834018137626,19.053299560546975,11.661699168763107,1
19710,1302.3599853515625,1290.9300537109375,1299.5400390625,2506430000,55.460847686485856,7.021642248859052,8.49682074311283,-1.4751784942537771,0.000477088122375029,0.0021699572189378905,-0.006625409831753873,20.159901123046666,11.430428728580182,1
19711,1314.280029296875,1299.530029296875,1313.0,2791580000,62.95121314026864,7.555939289477465,8.308644452385757,-0.7527051629082919,0.010251303075019041,0.0009748890303693831,-0.01025892665889185,21.543402099609466,11.9407584779035,1
19712,1319.9200439453125,1311.1199951171875,1318.0699462890625,2597220000,65.31723634166698,8.292880671545618,8.305491696217729,-0.0126110246721111,0.003846492595735601,0.0014036414846259303,-0.005272824246878643,22.41030151367204,12.62381239018373,1
19713,1318.0,1313.25,1316.280029296875,2351220000,63.76889011068364,8.63296523451254,8.370986403876692,0.2619788306358472,-0.0013598299391837088,0.0013066905710358357,-0.002301964042175409,22.545400390624764,13.070154988915192,1
19714,1324.6500244140625,1316.280029296875,1319.6600341796875,3198030000,65.43515489390992,9.070661902878784,8.51092150367711,0.5597403992016723,0.0025612694142954336,0.0037812694975466335,-0.0025612694142954336,22.742801513672248,13.598693394546899,1
19715,1324.8699951171875,1318.1600341796875,1321.1800537109375,2325080000,66.18824444498665,9.431472395939409,8.69503168212957,0.7364407138098379,0.0011505014225582358,0.0027929133473410177,-0.002285850079833822,22.57280029296885,14.092508197478537,0
19716,1322.0400390625,1312.1700439453125,1317.6400146484375,2390850000,62.75875181701288,9.32428123428076,8.82088159255981,0.5033996417209519,-0.0026866511514106726,0.003339322094917162,-0.00415133924464525,22.572799072265752,14.270817445834837,1
19717,1328.530029296875,1318.280029296875,1325.1800537109375,2543070000,66.71470909907455,9.735524537291669,9.00381018150618,0.7317143557854866,0.005689822331226179,0.002527939940354877,-0.0052068580376984815,22.835804443359393,14.794930409594144,1
19718,1328.18994140625,1315.449951171875,1318.030029296875,2627440000,60.18580823624735,9.37640523981304,9.078329193167551,0.2980760466454857,-0.005424781116615984,0.007708407155787622,-0.0019575260560462234,22.899205322266198,14.794713773532521,1
19719,1318.030029296875,1310.93994140625,1314.780029296875,2162880000,57.43442386473559,8.72893108663402,9.008449571860847,-0.2795184852268271,-0.0024718963838673853,0.0024718963838673853,-0.0029207074986365763,22.385203857421857,14.55719692641037,1
19720,1329.3499755859375,1311.5799560546875,1326.3699951171875,2710240000,63.79142239721799,9.04673144702724,9.016105946894127,0.0306255001331141,0.008738109172387078,0.002246718848979023,-0.011150764203764478,22.145804443359793,14.945657222248428,1
19721,1336.5999755859375,1325.300048828125,1336.3499755859375,2673350000,68.19602933801626,9.988747476784964,9.210634252872294,0.7781132239126709,0.007468088937087133,0.0001870767422960327,-0.0082687372018453,21.83710205078114,15.78662149364095,1
19722,1340.0799560546875,1333.5400390625,1336.5899658203125,2749190000,68.29590498760422,10.632106863789886,9.494928775055811,1.137178088734073,0.00017955411944732766,0.002611115094099236,-0.002281871655336461,21.457999267578543,16.472140321609686,0
19723,1340.280029296875,1333.75,1338.8800048828125,2397820000,69.2870425043271,11.197680931371906,9.835479206319032,1.3622017250528735,0.0017104139685023075,0.001045668326479369,-0.003831564340421613,21.55210083007819,17.134821751396657,1
19724,1339.8800048828125,1335.6400146484375,1335.8499755859375,2273430000,66.33221798295907,11.27147387879927,10.12267814081508,1.148795737984189,-0.0022682407098491377,0.0030168277654886565,-0.00015717404000243802,21.419202880859302,17.477133017796632,1
19725,1338.5400390625,1330.280029296875,1331.3199462890625,2154480000,62.07032485333892,10.8394691628871,10.266036345229486,0.5734328176576131,-0.00340266012651734,0.00542325891951283,-0.0007811172626731669,20.614101562499854,17.455640486643006,1
19726,1338.31005859375,1327.0999755859375,1334.1099853515625,2682690000,63.62066416126934,10.600044434176423,10.332837963018871,0.2672064711575519,0.0020913111311169547,0.0031482211274212924,-0.005254446666762436,20.19310180664047,17.52806834406556,1
19728,1353.7900390625,1347.75,1353.219970703125,2817240000,72.12656806939411,12.448200081419143,10.954687155343017,1.4935129260761286,0.002231728467383478,0.000421268065589363,-0.004042188869177593,22.32729858398443,19.308722043867874,1
19729,1353.219970703125,1344.2099609375,1349.5899658203125,2523000000,68.63378020726388,12.700747301956651,11.303899184665744,1.396848117290908,-0.0026897094486073017,0.0026897094486073017,-0.003986399587331258,23.132994384765425,19.799742242260436,1
19730,1352.68994140625,1346.550048828125,1350.6600341796875,1935170000,69.10868045681893,12.83923565096643,11.610966477925883,1.2282691730405464,0.0007922558840092558,0.0015029001933823769,-0.0030429458542901703,24.246794433593777,20.21257598390116,1
19731,1354.22998046875,1348.5999755859375,1353.4200439453125,2376140000,70.35540226761621,13.021593562109729,11.893091894762652,1.1285016673470754,0.00203928542212171,0.0005984369206447389,-0.0035613986810215763,24.732596435547066,20.65057644652461,1
19732,1353.969970703125,1343.5699462890625,1349.949951171875,2521000000,66.71004990827853,12.739255823248868,12.062324680459897,0.6769311427889715,-0.0025705343893861806,0.00297790264576866,-0.0047261047546793096,24.745998535156332,20.7597926542835,1
19733,1363.760009765625,1349.93994140625,1362.8299560546875,2514350000,72.4217826510402,13.400339114527696,12.329927567273458,1.0704115472542384,0.009450925866128857,0.0006824429612847304,-0.009458270704404923,25.365096435547002,21.498766894969776,1
19734,1366.6300048828125,1360.5,1365.6199951171875,2482920000,73.48312622531972,13.988138665506767,12.661569786920122,1.3265688785866452,0.0020430566866887294,0.00073959796227085,-0.0037492092496405924,25.956094970703134,22.21715372433414,0
19735,1370.199951171875,1364.47998046875,1369.06005859375,2305920000,74.77229112232317,14.563677409669252,13.04199131146995,1.5216860981993037,0.0025127191864000556,0.0008326096221781952,-0.0033454179721702595,26.556093750000173,22.951377190099493,0
19736,1369.050048828125,1356.8699951171875,1364.050048828125,2519620000,69.47479980392711,14.44897134576172,13.323387318328304,1.1255840274334157,-0.0036728929190898616,0.00366555465050243,-0.005263775854196837,27.11099487304682,23.2232314869525,1
19737,1372.8699951171875,1360.949951171875,1365.800048828125,2658840000,70.26720881555367,14.334042419956404,13.525518338653926,0.8085240813024779,0.0012813002909917333,0.005176413849983832,-0.0035511037361665417,27.255593261718786,23.470853731977968,0
19738,1368.0899658203125,1362.06005859375,1366.9599609375,2619830000,70.80811841735034,14.173176080316123,13.655049886986369,0.5181261933297581,0.0008485340774571768,0.000826655436226172,-0.003584525138826676,27.68188964843762,23.66342854220511,0
19739,1368.6600341796875,1362.0999755859375,1368.5999755859375,2526410000,71.5949678274102,14.01645090206489,13.727330090002072,0.2891208120628175,0.0011983155616639273,4.38832345618647e-05,-0.004749379012093845,28.437088623046748,23.834328927881188,0
19740,1377.4000244140625,1363.93994140625,1377.02001953125,2480430000,75.27917327082957,14.405613303322752,13.862986732666208,0.5426265706565445,0.0061146852085554705,0.00027596177065156765,-0.009498829312192989,28.763989257812682,24.365583437751866,0
19741,1377.780029296875,1372.4200439453125,1377.3800048828125,2876890000,75.42592421422663,14.575062867357929,14.005401959604551,0.5696609077533754,0.0002613551454837095,0.0002904241477619926,-0.0036010112822292594,28.63208984375001,24.75655891490601,0
19742,1383.6099853515625,1376.0,1382.219970703125,2953540000,77.3709542029166,14.92781905427796,14.189885378539234,0.7379336757387271,0.003501588692753763,0.0010056392454888422,-0.004499986134595456,28.980789794921975,25.27511155990146,0
